Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,IdEstablecimiento,establecimiento_master,tipo_establecimiento_master,dependencia_master,factor_riesgo,total_15_mas,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_mas,total_15_mas_numerador,15_19_numerador,20_24_numerador,25_29_numerador,30_34_numerador,35_39_numerador,40_44_numerador,45_49_numerador,50_54_numerador,55_59_numerador,60_64_numerador,65_mas_numerador,sexo,15_19_prevalencia_pct,20_24_prevalencia_pct,25_29_prevalencia_pct,30_34_prevalencia_pct,35_39_prevalencia_pct,40_44_prevalencia_pct,45_49_prevalencia_pct,50_54_prevalencia_pct,55_59_prevalencia_pct,60_64_prevalencia_pct,65_mas_prevalencia_pct,total_15_mas_prevalencia_pct
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113308,Centro de Salud Familiar Clara Estrella,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,208,0,6,10,13,15,13,17,8,14,16,96,1053.0,1.0,84.0,92.0,111.0,97.0,64.0,65.0,57.0,60.0,74.0,348.0,Hombre,0.0,7.142857142857142,10.869565217391305,11.711711711711711,15.463917525773196,20.3125,26.153846153846157,14.035087719298245,23.333333333333332,21.62162162162162,27.586206896551722,19.753086419753085
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113308,Centro de Salud Familiar Clara Estrella,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,298,1,26,25,35,31,16,14,23,19,20,88,1053.0,1.0,84.0,92.0,111.0,97.0,64.0,65.0,57.0,60.0,74.0,348.0,Hombre,100.0,30.952380952380953,27.173913043478258,31.53153153153153,31.958762886597935,25.0,21.53846153846154,40.35087719298245,31.666666666666664,27.027027027027028,25.287356321839084,28.300094966761634
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113309,Centro de Salud Familiar Julio Acuña Pinzón,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,73,0,0,3,5,7,9,6,12,9,6,16,669.0,0.0,35.0,60.0,41.0,47.0,29.0,31.0,50.0,49.0,45.0,282.0,Hombre,,0.0,5.0,12.195121951219512,14.893617021276595,31.03448275862069,19.35483870967742,24.0,18.367346938775512,13.333333333333334,5.673758865248227,10.911808669656203
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113309,Centro de Salud Familiar Julio Acuña Pinzón,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,80,0,2,5,2,8,7,3,19,13,7,14,669.0,0.0,35.0,60.0,41.0,47.0,29.0,31.0,50.0,49.0,45.0,282.0,Hombre,,5.714285714285714,8.333333333333332,4.878048780487805,17.02127659574468,24.137931034482758,9.67741935483871,38.0,26.53061224489796,15.555555555555555,4.964539007092199,11.958146487294469
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113309,Centro de Salud Familiar Julio Acuña Pinzón,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,162,0,3,8,4,10,5,11,16,5,10,90,669.0,0.0,35.0,60.0,41.0,47.0,29.0,31.0,50.0,49.0,45.0,282.0,Hombre,,8.571428571428571,13.333333333333334,9.75609756097561,21.27659574468085,17.24137931034483,35.483870967741936,32.0,10.204081632653061,22.22222222222222,31.914893617021278,24.2152466367713
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113309,Centro de Salud Familiar Julio Acuña Pinzón,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,175,0,9,23,13,18,11,9,18,12,22,40,669.0,0.0,35.0,60.0,41.0,47.0,29.0,31.0,50.0,49.0,45.0,282.0,Hombre,,25.71428571428571,38.333333333333336,31.70731707317073,38.297872340425535,37.93103448275862,29.03225806451613,36.0,24.489795918367346,48.888888888888886,14.184397163120568,26.15844544095665
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113310,Centro de Salud Familiar Dra. Mariela Salgado Zepeda,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,31,0,0,2,3,0,0,5,2,2,7,10,715.0,0.0,34.0,37.0,49.0,32.0,25.0,26.0,26.0,48.0,66.0,372.0,Hombre,,0.0,5.405405405405405,6.122448979591836,0.0,0.0,19.230769230769234,7.6923076923076925,4.166666666666666,10.606060606060606,2.6881720430107525,4.335664335664335
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113310,Centro de Salud Familiar Dra. Mariela Salgado Zepeda,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,16,0,0,0,0,0,0,2,2,4,2,6,715.0,0.0,34.0,37.0,49.0,32.0,25.0,26.0,26.0,48.0,66.0,372.0,Hombre,,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,7.6923076923076925,8.333333333333332,3.0303030303030303,1.6129032258064515,2.237762237762238
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113310,Centro de Salud Familiar Dra. Mariela Salgado Zepeda,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,73,0,3,2,2,2,3,1,2,8,10,40,715.0,0.0,34.0,37.0,49.0,32.0,25.0,26.0,26.0,48.0,66.0,372.0,Hombre,,8.823529411764707,5.405405405405405,4.081632653061225,6.25,12.0,3.8461538461538463,7.6923076923076925,16.666666666666664,15.151515151515152,10.75268817204301,10.20979020979021
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113310,Centro de Salud Familiar Dra. Mariela Salgado Zepeda,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,178,0,9,9,18,20,11,6,8,18,25,54,715.0,0.0,34.0,37.0,49.0,32.0,25.0,26.0,26.0,48.0,66.0,372.0,Hombre,,26.47058823529412,24.324324324324326,36.734693877551024,62.5,44.0,23.076923076923077,30.76923076923077,37.5,37.878787878787875,14.516129032258066,24.895104895104893
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113396,Centro de Salud Familiar Pueblo Lo Espejo,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,46,0,0,0,0,2,2,0,2,2,2,36,573.0,0.0,48.0,56.0,52.0,39.0,33.0,31.0,38.0,32.0,24.0,220.0,Hombre,,0.0,0.0,0.0,5.128205128205128,6.0606060606060606,0.0,5.263157894736842,6.25,8.333333333333332,16.363636363636363,8.027923211169284
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113396,Centro de Salud Familiar Pueblo Lo Espejo,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,114,0,0,1,0,1,1,0,1,1,3,106,573.0,0.0,48.0,56.0,52.0,39.0,33.0,31.0,38.0,32.0,24.0,220.0,Hombre,,0.0,1.7857142857142856,0.0,2.564102564102564,3.0303030303030303,0.0,2.631578947368421,3.125,12.5,48.18181818181818,19.895287958115183
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113396,Centro de Salud Familiar Pueblo Lo Espejo,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,122,0,4,9,7,7,6,9,4,8,6,62,573.0,0.0,48.0,56.0,52.0,39.0,33.0,31.0,38.0,32.0,24.0,220.0,Hombre,,8.333333333333332,16.071428571428573,13.461538461538462,17.94871794871795,18.181818181818183,29.03225806451613,10.526315789473683,25.0,25.0,28.18181818181818,21.291448516579408
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,113396,Centro de Salud Familiar Pueblo Lo Espejo,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,113,0,15,16,12,5,6,8,10,8,4,29,573.0,0.0,48.0,56.0,52.0,39.0,33.0,31.0,38.0,32.0,24.0,220.0,Hombre,,31.25,28.57142857142857,23.076923076923077,12.82051282051282,18.181818181818183,25.806451612903224,26.31578947368421,25.0,16.666666666666664,13.18181818181818,19.720767888307154
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,111303,Centro de Salud Familiar Lo Valledor Norte,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,34,0,0,1,1,1,1,1,0,0,2,27,750.0,45.0,41.0,42.0,47.0,45.0,43.0,37.0,33.0,33.0,43.0,341.0,Hombre,0.0,0.0,2.380952380952381,2.127659574468085,2.2222222222222223,2.3255813953488373,2.7027027027027026,0.0,0.0,4.651162790697675,7.9178885630498534,4.533333333333333
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,111303,Centro de Salud Familiar Lo Valledor Norte,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,213,1,8,9,14,16,19,10,11,8,18,99,750.0,45.0,41.0,42.0,47.0,45.0,43.0,37.0,33.0,33.0,43.0,341.0,Hombre,2.2222222222222223,19.51219512195122,21.428571428571427,29.78723404255319,35.55555555555556,44.18604651162791,27.027027027027028,33.33333333333333,24.242424242424242,41.86046511627907,29.03225806451613,28.4
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,111303,Centro de Salud Familiar Lo Valledor Norte,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,147,0,6,6,7,6,6,4,8,5,14,85,750.0,45.0,41.0,42.0,47.0,45.0,43.0,37.0,33.0,33.0,43.0,341.0,Hombre,0.0,14.634146341463413,14.285714285714285,14.893617021276595,13.333333333333334,13.953488372093023,10.81081081081081,24.242424242424242,15.151515151515152,32.55813953488372,24.926686217008797,19.6
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,111303,Centro de Salud Familiar Lo Valledor Norte,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,199,1,14,18,15,20,17,12,3,14,16,69,750.0,45.0,41.0,42.0,47.0,45.0,43.0,37.0,33.0,33.0,43.0,341.0,Hombre,2.2222222222222223,34.146341463414636,42.857142857142854,31.914893617021278,44.44444444444444,39.53488372093023,32.432432432432435,9.090909090909092,42.42424242424242,37.2093023255814,20.234604105571847,26.53333333333333
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113303,Centro de Salud Familiar Amador Neghme,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,86,0,1,4,0,5,3,1,7,3,8,54,1986.0,152.0,129.0,129.0,116.0,125.0,94.0,99.0,95.0,89.0,102.0,856.0,Hombre,0.0,0.7751937984496124,3.10077519379845,0.0,4.0,3.1914893617021276,1.0101010101010102,7.368421052631578,3.3707865168539324,7.8431372549019605,6.308411214953271,4.33031218529708
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113303,Centro de Salud Familiar Amador Neghme,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,260,0,1,4,5,6,10,6,18,13,10,187,1986.0,152.0,129.0,129.0,116.0,125.0,94.0,99.0,95.0,89.0,102.0,856.0,Hombre,0.0,0.7751937984496124,3.10077519379845,4.310344827586207,4.8,10.638297872340425,6.0606060606060606,18.947368421052634,14.606741573033707,9.803921568627452,21.845794392523366,13.091641490433032
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113303,Centro de Salud Familiar Amador Neghme,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,490,2,7,13,11,17,22,27,24,33,22,312,1986.0,152.0,129.0,129.0,116.0,125.0,94.0,99.0,95.0,89.0,102.0,856.0,Hombre,1.3157894736842104,5.426356589147287,10.077519379844961,9.482758620689655,13.600000000000001,23.404255319148938,27.27272727272727,25.263157894736842,37.07865168539326,21.568627450980394,36.44859813084112,24.672708962739172
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113303,Centro de Salud Familiar Amador Neghme,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,474,12,33,47,36,50,29,29,37,23,38,140,1986.0,152.0,129.0,129.0,116.0,125.0,94.0,99.0,95.0,89.0,102.0,856.0,Hombre,7.894736842105263,25.581395348837212,36.434108527131784,31.03448275862069,40.0,30.851063829787233,29.292929292929294,38.94736842105263,25.842696629213485,37.254901960784316,16.355140186915886,23.867069486404834
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113306,Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,46,0,0,0,0,1,0,0,1,1,1,42,1548.0,20.0,96.0,107.0,147.0,127.0,128.0,86.0,63.0,74.0,80.0,620.0,Hombre,0.0,0.0,0.0,0.0,0.7874015748031495,0.0,0.0,1.5873015873015872,1.3513513513513513,1.25,6.774193548387098,2.9715762273901807
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113306,Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,116,0,0,0,0,1,1,1,1,1,2,109,1548.0,20.0,96.0,107.0,147.0,127.0,128.0,86.0,63.0,74.0,80.0,620.0,Hombre,0.0,0.0,0.0,0.0,0.7874015748031495,0.78125,1.1627906976744187,1.5873015873015872,1.3513513513513513,2.5,17.580645161290324,7.493540051679587
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113306,Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,250,0,3,3,4,11,12,17,9,11,14,166,1548.0,20.0,96.0,107.0,147.0,127.0,128.0,86.0,63.0,74.0,80.0,620.0,Hombre,0.0,3.125,2.803738317757009,2.7210884353741496,8.661417322834646,9.375,19.767441860465116,14.285714285714285,14.864864864864865,17.5,26.7741935483871,16.149870801033593
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113306,Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,309,0,14,22,29,21,21,20,19,27,24,112,1548.0,20.0,96.0,107.0,147.0,127.0,128.0,86.0,63.0,74.0,80.0,620.0,Hombre,0.0,14.583333333333334,20.5607476635514,19.727891156462583,16.535433070866144,16.40625,23.25581395348837,30.158730158730158,36.486486486486484,30.0,18.064516129032256,19.961240310077518
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113331,Centro de Salud Familiar Edgardo Enríquez Fröedden,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,64,0,0,0,1,0,3,0,0,0,5,55,1639.0,135.0,86.0,77.0,74.0,72.0,83.0,81.0,55.0,82.0,86.0,808.0,Hombre,0.0,0.0,0.0,1.3513513513513513,0.0,3.614457831325301,0.0,0.0,0.0,5.813953488372093,6.806930693069307,3.9048200122025625
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113331,Centro de Salud Familiar Edgardo Enríquez Fröedden,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,359,0,17,14,18,13,24,24,17,22,34,176,1639.0,135.0,86.0,77.0,74.0,72.0,83.0,81.0,55.0,82.0,86.0,808.0,Hombre,0.0,19.767441860465116,18.181818181818183,24.324324324324326,18.055555555555554,28.915662650602407,29.629629629629626,30.909090909090907,26.82926829268293,39.53488372093023,21.782178217821784,21.90359975594875
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113331,Centro de Salud Familiar Edgardo Enríquez Fröedden,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,379,0,7,5,9,5,14,13,11,18,14,283,1639.0,135.0,86.0,77.0,74.0,72.0,83.0,81.0,55.0,82.0,86.0,808.0,Hombre,0.0,8.13953488372093,6.493506493506493,12.162162162162163,6.944444444444445,16.867469879518072,16.049382716049383,20.0,21.951219512195124,16.27906976744186,35.024752475247524,23.12385600976205
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113331,Centro de Salud Familiar Edgardo Enríquez Fröedden,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,397,0,27,30,29,24,31,27,23,33,39,134,1639.0,135.0,86.0,77.0,74.0,72.0,83.0,81.0,55.0,82.0,86.0,808.0,Hombre,0.0,31.3953488372093,38.961038961038966,39.189189189189186,33.33333333333333,37.34939759036144,33.33333333333333,41.81818181818181,40.243902439024396,45.348837209302324,16.584158415841586,24.22208663819402
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113703,Centro Comunitario de Salud Familiar Dr. Miguel Enríquez Espinosa,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Colesterol elevado,59,0,1,2,4,2,6,6,3,7,6,22,346.0,17.0,21.0,18.0,16.0,9.0,12.0,14.0,16.0,23.0,20.0,180.0,Hombre,0.0,4.761904761904762,11.11111111111111,25.0,22.22222222222222,50.0,42.857142857142854,18.75,30.434782608695656,30.0,12.222222222222221,17.052023121387283
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113703,Centro Comunitario de Salud Familiar Dr. Miguel Enríquez Espinosa,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Glicemia alterada,129,0,7,8,9,5,4,5,8,7,10,66,346.0,17.0,21.0,18.0,16.0,9.0,12.0,14.0,16.0,23.0,20.0,180.0,Hombre,0.0,33.33333333333333,44.44444444444444,56.25,55.55555555555556,33.33333333333333,35.714285714285715,50.0,30.434782608695656,50.0,36.666666666666664,37.283236994219656
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113703,Centro Comunitario de Salud Familiar Dr. Miguel Enríquez Espinosa,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Presion arterial elevada,69,0,3,4,1,0,1,1,4,5,4,46,346.0,17.0,21.0,18.0,16.0,9.0,12.0,14.0,16.0,23.0,20.0,180.0,Hombre,0.0,14.285714285714285,22.22222222222222,6.25,0.0,8.333333333333332,7.142857142857142,25.0,21.73913043478261,20.0,25.555555555555554,19.942196531791907
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,113703,Centro Comunitario de Salud Familiar Dr. Miguel Enríquez Espinosa,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Tabaquismo,87,2,4,5,3,2,7,6,8,9,7,34,346.0,17.0,21.0,18.0,16.0,9.0,12.0,14.0,16.0,23.0,20.0,180.0,Hombre,11.76470588235294,19.047619047619047,27.77777777777778,18.75,22.22222222222222,58.333333333333336,42.857142857142854,50.0,39.130434782608695,35.0,18.88888888888889,25.14450867052023
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113301,Centro de Salud Familiar San Joaquín,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,173,0,6,9,11,8,15,16,13,15,15,65,1093.0,19.0,63.0,93.0,96.0,62.0,63.0,67.0,50.0,40.0,58.0,482.0,Hombre,0.0,9.523809523809524,9.67741935483871,11.458333333333332,12.903225806451612,23.809523809523807,23.88059701492537,26.0,37.5,25.862068965517242,13.485477178423237,15.827996340347667
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113301,Centro de Salud Familiar San Joaquín,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,366,1,8,8,13,9,12,17,11,16,20,251,1093.0,19.0,63.0,93.0,96.0,62.0,63.0,67.0,50.0,40.0,58.0,482.0,Hombre,5.263157894736842,12.698412698412698,8.60215053763441,13.541666666666666,14.516129032258066,19.047619047619047,25.37313432835821,22.0,40.0,34.48275862068966,52.074688796680505,33.485818847209515
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113301,Centro de Salud Familiar San Joaquín,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,229,0,3,7,21,6,13,7,11,7,12,142,1093.0,19.0,63.0,93.0,96.0,62.0,63.0,67.0,50.0,40.0,58.0,482.0,Hombre,0.0,4.761904761904762,7.526881720430108,21.875,9.67741935483871,20.634920634920633,10.44776119402985,22.0,17.5,20.689655172413794,29.460580912863072,20.951509606587372
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113301,Centro de Salud Familiar San Joaquín,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,237,0,19,22,17,20,13,15,15,10,25,81,1093.0,19.0,63.0,93.0,96.0,62.0,63.0,67.0,50.0,40.0,58.0,482.0,Hombre,0.0,30.158730158730158,23.655913978494624,17.708333333333336,32.25806451612903,20.634920634920633,22.388059701492537,30.0,25.0,43.103448275862064,16.804979253112034,21.683440073193047
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113305,Centro de Salud Familiar Arturo Baeza Goñi,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,62,0,3,0,6,5,2,3,1,3,2,37,726.0,5.0,46.0,47.0,55.0,46.0,40.0,38.0,40.0,39.0,32.0,338.0,Hombre,0.0,6.521739130434782,0.0,10.909090909090908,10.869565217391305,5.0,7.894736842105263,2.5,7.6923076923076925,6.25,10.946745562130179,8.539944903581267
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113305,Centro de Salud Familiar Arturo Baeza Goñi,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,229,2,9,13,17,17,14,17,15,15,15,95,726.0,5.0,46.0,47.0,55.0,46.0,40.0,38.0,40.0,39.0,32.0,338.0,Hombre,40.0,19.565217391304348,27.659574468085108,30.909090909090907,36.95652173913043,35.0,44.73684210526316,37.5,38.46153846153847,46.875,28.106508875739642,31.54269972451791
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113305,Centro de Salud Familiar Arturo Baeza Goñi,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,144,0,0,5,9,7,8,7,8,8,8,84,726.0,5.0,46.0,47.0,55.0,46.0,40.0,38.0,40.0,39.0,32.0,338.0,Hombre,0.0,0.0,10.638297872340425,16.363636363636363,15.217391304347828,20.0,18.421052631578945,20.0,20.51282051282051,25.0,24.85207100591716,19.834710743801654
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113305,Centro de Salud Familiar Arturo Baeza Goñi,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,161,2,9,14,17,14,11,13,10,9,6,56,726.0,5.0,46.0,47.0,55.0,46.0,40.0,38.0,40.0,39.0,32.0,338.0,Hombre,40.0,19.565217391304348,29.78723404255319,30.909090909090907,30.434782608695656,27.500000000000004,34.21052631578947,25.0,23.076923076923077,18.75,16.56804733727811,22.176308539944902
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113322,Centro de Salud Familiar Santa Teresa de Los Andes,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,180,0,4,5,10,11,4,9,12,9,6,110,1404.0,11.0,80.0,98.0,111.0,87.0,85.0,67.0,77.0,66.0,55.0,667.0,Hombre,0.0,5.0,5.1020408163265305,9.00900900900901,12.643678160919542,4.705882352941177,13.432835820895523,15.584415584415584,13.636363636363635,10.909090909090908,16.49175412293853,12.82051282051282
2023,establecimiento,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,113322,Centro de Salud Familiar Santa Teresa de Los Andes,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,721,3,35,53,63,52,53,43,46,38,35,300,1404.0,11.0,80.0,98.0,111.0,87.0,85.0,67.0,77.0,66.0,55.0,667.0,Hombre,27.27272727272727,43.75,54.08163265306123,56.75675675675676,59.77011494252874,62.35294117647059,64.17910447761194,59.74025974025974,57.57575757575758,63.63636363636363,44.97751124437781,51.35327635327636
